title,inception,movement,genre,image_url
Man Fording a Stream,1872-01-01T00:00:00Z,Realism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Man%20Fording%20a%20Stream%20Attributed%20to%20Jean-Baptiste-Camille%20Corot.jpeg
"The 'Mirror' on the River Loue at Scey-en-Varais, near Ornans",1864-01-01T00:00:00Z,Realism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Mirror%20on%20the%20River%20Loue%20Scey-en-Varais%2C%20near%20Ornans%20by%20Gustave%20Courbet.jpeg
Road through a dell,1874-01-01T00:00:00Z,Realism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%98%D0%BB%D1%8C%D1%8F%20%D0%A0%D0%B5%D0%BF%D0%B8%D0%BD%20-%20%D0%94%D0%BE%D1%80%D0%BE%D0%B3%D0%B0%20%D1%87%D0%B5%D1%80%D0%B5%D0%B7%20%D1%83%D0%B7%D0%BA%D0%B8%D0%B9%20%D0%BF%D1%80%D0%BE%D1%85%D0%BE%D0%B4.jpg
Still Life with Bottles and Earthenware,1884-11-01T00:00:00Z,Realism,still life,http://commons.wikimedia.org/wiki/Special:FilePath/Stilleven%20met%20flessen%20en%20aardewerk%20-%20s0060V1962r%20-%20Van%20Gogh%20Museum.jpg
Head of a Woman,1885-01-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Kop%20van%20een%20vrouw%20-%20s0084V1962%20-%20Van%20Gogh%20Museum.jpg
Head of a Woman,1885-01-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Kop%20van%20een%20vrouw%20-%20s0132V1962%20-%20Van%20Gogh%20Museum.jpg
Woman Sewing,1885-01-01T00:00:00Z,Realism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20van%20Gogh%20-%20Woman%20sewing%20-%20Google%20Art%20Project.jpg
Woman Sewing,1885-03-01T00:00:00Z,Realism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20van%20Gogh%20-%20Woman%20sewing%20-%20Google%20Art%20Project.jpg
Head of a Woman,1885-01-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Kop%20van%20een%20vrouw%20-%20s0062V1962%20-%20Van%20Gogh%20Museum.jpg
The Cottage,1885-01-01T00:00:00Z,Realism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/De%20hut%20-%20s0087V1962%20-%20Van%20Gogh%20Museum.jpg
The Cottage,1885-01-01T00:00:00Z,Realism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20van%20Gogh%20-%20The%20cottage%20-%20Google%20Art%20Project.jpg
Basket of Apples,1885-01-01T00:00:00Z,Realism,still life,http://commons.wikimedia.org/wiki/Special:FilePath/Mand%20met%20appels%20-%20s0151V1962%20-%20Van%20Gogh%20Museum.jpg
Birds' Nests,1885-01-01T00:00:00Z,Realism,still life,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Stillleben%20mit%20f%C3%BCnf%20Vogelnestern.jpeg
Birds' Nests,1885-01-01T00:00:00Z,Realism,still life,http://commons.wikimedia.org/wiki/Special:FilePath/Vogelnesten%20-%20s0001V1962%20-%20Van%20Gogh%20Museum.jpg
Head of a Woman,1884-11-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Kop%20van%20een%20vrouw%20-%20s0072V1962%20-%20Van%20Gogh%20Museum.jpg
Head of a Man,1884-11-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Kop%20van%20een%20man%20-%20s0069V1962%20-%20Van%20Gogh%20Museum.jpg
The Vicarage at Nuenen,1885-01-01T00:00:00Z,Realism,architectural painting,http://commons.wikimedia.org/wiki/Special:FilePath/De%20pastorie%20te%20Nuenen%20-%20s0140V1962%20-%20Van%20Gogh%20Museum.jpg
Living room with the artist's sister,1847-01-01T00:00:00Z,Realism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Adolf%20Friedrich%20Erdmann%20von%20Menzel%20048.jpg
Still Life,1886-01-01T00:00:00Z,Realism,still life,http://commons.wikimedia.org/wiki/Special:FilePath/Still%20Life%20by%20Vincent%20van%20Gogh.jpg
Saint Nicholas of Myra saves three innocents from death,1888-01-01T00:00:00Z,Realism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Repin%20Saint%20Nicholas%20of%20Myra%20saves%20three%20innocents%20from%20death%201888%20grm.jpg
Piaskarze,1887-01-01T00:00:00Z,Realism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Aleksander%20Gierymski%20-%20Sand%20workers%20-%20MP%20962%20-%20National%20Museum%20in%20Warsaw.jpg
Piaskarze,1887-01-01T00:00:00Z,Realism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Aleksander%20Gierymski%2C%20Piaskarze.jpg
A Boyar Wedding Feast,1883-01-01T00:00:00Z,Realism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Boyar%20Wedding%20Feast%20%28Konstantin%20Makovsky%2C%201883%29%20Google%20Cultural%20Institute.jpg
Watermill at Gennep,1884-11-01T00:00:00Z,Realism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20van%20Gogh%20-%20Watermolen%20in%20Gennep.jpg
Still life with a Bearded-Man Jar,1884-11-01T00:00:00Z,Realism,still life,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Stillleben%20mit%20Bartmannkrug%2C%20Kaffeem%C3%BChle%20und%20Pfeifenetui.jpeg
Still life with a Bearded-Man Jar,1885-01-01T00:00:00Z,Realism,still life,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Stillleben%20mit%20Bartmannkrug%2C%20Kaffeem%C3%BChle%20und%20Pfeifenetui.jpeg
Head of a Man with a Pipe,1885-01-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Kopf%20eines%20Bauern%20mit%20Tonpfeife.jpeg
Head of a Woman,1885-01-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Kopf%20einer%20alten%20B%C3%A4uerin%20mit%20dunkler%20Haube.jpeg
Still Life with Jars,1884-11-01T00:00:00Z,Realism,still life,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Stillleben%20mit%20vier%20Kr%C3%BCgen%2C%20Flasche%20und%20wei%C3%9Fen%20Napf.jpeg
Head of a Woman,1885-01-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Kopf%20einer%20B%C3%A4uerin%20mit%20br%C3%A4unlicher%20Haube.jpeg
Self portrait,1842-01-01T00:00:00Z,Realism,self-portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Gustave%20Courbet%20-%20Self-Portrait%20%28Courbet%20with%20Black%20Dog%29%20-%20WGA05478.jpg
Head of a Peasant Woman: Right Profile,1884-12-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20van%20Gogh%20-%20Head%20of%20a%20Peasant%20Woman-%20Right%20Profile%20%281884%29.jpg
The Condemned Cell I,1870-01-01T00:00:00Z,Realism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Siralomh%C3%A1z%20Munk%C3%A1csy%20Mih%C3%A1ly%20festm%C3%A9nye.jpg
Still Life with Two Sacks and a Bottle,1884-11-01T00:00:00Z,Realism,still life,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Stillleben%20mit%20zwei%20T%C3%BCten%20und%20Flasche.jpeg
Still Life with Five Bottles,1884-11-01T00:00:00Z,Realism,still life,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Stillleben%20mit%20Flaschen.jpeg
Still Life with Paintbrushes in a Pot,1884-11-01T00:00:00Z,Realism,still life,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Stillleben%20mit%20Pinseln%20in%20einem%20Blumentopf.jpeg
Still Life with Bottles and a Cowrie Shell,1884-11-01T00:00:00Z,Realism,still life,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Stillleben%20mit%20Flaschen%2C%20Vase%20und%20Muschel.jpeg
Head of a Peasant Woman with White Cap,1885-01-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Kopf%20einer%20B%C3%A4uerin%20mit%20wei%C3%9Fer%20Haube1.jpeg
The Parsonage Garden at Nuenen in the Snow,1885-01-01T00:00:00Z,Realism,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Der%20Pfarrgarten%20in%20Nuenen%20im%20Schnee.jpeg
Head of an Old Peasant Woman with White Cap,1884-12-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Kopf%20einer%20alten%20B%C3%A4uerin%20mit%20wei%C3%9Fer%20Haube.jpeg
Head of a Peasant Woman,1884-12-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Kopf%20einer%20B%C3%A4uerin.jpeg
Head of a Peasant Woman,1885-01-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Kopf%20einer%20Barbanter%20B%C3%A4uerin%20mit%20dunkler%20Haube2.jpeg
Head of a Peasant Woman,1884-01-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Kopf%20einer%20B%C3%A4uerin%20mit%20dunkler%20Haube5.jpeg
Head of a Peasant Woman with White Cap,1884-12-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Kopf%20einer%20B%C3%A4uerin%20mit%20wei%C3%9Fer%20Haube3.jpeg
Head of an Old Peasant Woman with White Cap,1884-12-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20van%20Gogh%20-%20Head%20of%20an%20Old%20Peasant%20Woman%20with%20White%20Cap%20-%20F146%20JH551.jpg
Vase with Dead Leaves,1884-11-01T00:00:00Z,Realism,still life,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Vase%20mit%20verwelkten%20Bl%C3%A4tter.jpeg
Head of a Peasant Woman with Dark Cap,1885-01-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Kopf%20einer%20B%C3%A4uerin%20mit%20dunkler%20Haube4.jpeg
Head of a Peasant Woman,1884-12-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20van%20Gogh%20-%20Head%20of%20a%20Peasant%20Woman.jpg
Painter of ceramics.,1870-01-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Ribot%20Painter%20of%20ceramics.jpg
Painter of ceramics.,1870-01-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Th%C3%A9odule%20Ribot%20-%20Painter%20of%20ceramics%20-%20M.Ob.504%20-%20National%20Museum%20in%20Warsaw.jpg
Self-portrait,1863-01-01T00:00:00Z,Realism,self-portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Josef%20Matth%C3%A4us%20Aigner%20-%20Selbstportr%C3%A4t%20-%202635%20-%20%C3%96sterreichische%20Galerie%20Belvedere.jpg
Head of a Peasant with Cap,1885-01-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Kopf%20eines%20Bauern%20mit%20M%C3%BCtze2.jpeg
Head of a Peasant Woman with Dark Cap,1884-12-01T00:00:00Z,Realism,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Head%20of%20a%20Peasant%20Woman%20with%20a%20Dark%20Cap%20by%20Vincent%20van%20Gogh.jpg
First love letter,1884-01-01T00:00:00Z,Realism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Edward%20Quitton%20-%20First%20love%20letter%20-%20M.Ob.473%20-%20National%20Museum%20in%20Warsaw.jpg
Librarian (In a library).,1850-01-01T00:00:00Z,Realism,interior view,http://commons.wikimedia.org/wiki/Special:FilePath/Georg%20Reimer%20-%20In%20the%20library%20-%20129045%20-%20National%20Museum%20in%20Warsaw.jpg
Librarian (In a library).,1850-01-01T00:00:00Z,Realism,interior view,http://commons.wikimedia.org/wiki/Special:FilePath/Reimer%20Librarian.jpg
Abandoned.,1891-01-01T00:00:00Z,Realism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Fritz%20von%20Uhde%20-%20Abandoned%20-%20M.Ob.2196%20-%20National%20Museum%20in%20Warsaw.jpg
Abandoned.,1891-01-01T00:00:00Z,Realism,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Uhde%20Abandoned.jpg
The Beaked,1860-01-01T00:00:00Z,Realism,Q44042209,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20millet%20la%20becqu%C3%A9e.jpg
Q72556645,1591-01-01T00:00:00Z,Dutch and Flemish Renaissance painting,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20Key%20homme%20fraise.jpg
Lamentation of Christ,1483-01-01T00:00:00Z,Italian Renaissance painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Lamentaci%C3%B3n%20sobre%20Cristo%20muerto%2C%20por%20Andrea%20Mantegna.jpg
Madonna with Child,1470-01-01T00:00:00Z,Italian Renaissance painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Carlo%20crivelli%2C%20madonna%20di%20macerata%2C%201470-73%20ca.%2001.jpg
Altarpiece of St. Vincent Ferrer,1500-01-01T00:00:00Z,Italian Renaissance painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Polittico%20di%20san%20vincenzo%20ferrer%2001.jpg
San Giobbe Altarpiece,1480-01-01T00:00:00Z,Italian Renaissance painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Accademia%20-%20Pala%20di%20San%20Giobbe%20by%20Giovanni%20Bellini.jpg
San Giobbe Altarpiece,1487-01-01T00:00:00Z,Italian Renaissance painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Accademia%20-%20Pala%20di%20San%20Giobbe%20by%20Giovanni%20Bellini.jpg
Saint Bartholomew,1503-01-01T00:00:00Z,Italian Renaissance painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Perugino%20-%20Saint%20Bartholomew.jpg
Saint Bartholomew,1512-01-01T00:00:00Z,Italian Renaissance painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Perugino%20-%20Saint%20Bartholomew.jpg
Saint Bartholomew,1523-01-01T00:00:00Z,Italian Renaissance painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Perugino%20-%20Saint%20Bartholomew.jpg
Miracle of the Holy Cross at the Rialto Bridge,1494-01-01T00:00:00Z,Italian Renaissance painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Accademia%20-%20Miracle%20of%20the%20Holy%20Cross%20at%20Rialto%20by%20Vittore%20Carpaccio.jpg
Martyrdom of the Pilgrims and Funeral of Saint Ursula,1493-01-01T00:00:00Z,Italian Renaissance painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Carpaccio%2C%20storie%20di%20s.orsola%2008%2C%20Martirio%20dei%20pellegrini%20e%20funerali%20di%20sant%27Orsola%2C%201493%2C%2001.JPG
Procession in St. Mark's Square,1496-01-01T00:00:00Z,Italian Renaissance painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Accademia%20-%20Procession%20in%20piazza%20San%20Marco%20by%20Gentile%20Bellini.jpg
The Sultan Mehmet II,1480-01-01T00:00:00Z,Italian Renaissance painting,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Bellini%2C%20Gentile%20-%20Portrait%20of%20Mehmed%20II%20-%20National%20Gallery%2C%20London.jpg
Judgement of Paris,1486-01-01T00:00:00Z,Italian Renaissance painting,mythological painting,http://commons.wikimedia.org/wiki/Special:FilePath/Botticelli-Juicio-de-Paris.jpg
Judgement of Paris,1486-01-01T00:00:00Z,Italian Renaissance painting,mythological painting,http://commons.wikimedia.org/wiki/Special:FilePath/Botticelli-Juicio-de-Paris.jpg
Cephalus and Procris,1580-01-01T00:00:00Z,Italian Renaissance painting,mythological painting,http://commons.wikimedia.org/wiki/Special:FilePath/Cephalus%20and%20Procris.jpg
Moema,1866-01-01T00:00:00Z,Romantic painting,nude,http://commons.wikimedia.org/wiki/Special:FilePath/Victor%20Meirelles%20-%20Moema.jpg
Moema,1866-01-01T00:00:00Z,Romantic painting,history painting,http://commons.wikimedia.org/wiki/Special:FilePath/Victor%20Meirelles%20-%20Moema.jpg
"Golden Summer, Eaglemont",1889-01-01T00:00:00Z,Heidelberg School,landscape art,http://commons.wikimedia.org/wiki/Special:FilePath/Arthur%20Streeton%20-%20Golden%20summer%2C%20Eaglemont%20-%20Google%20Art%20Project.jpg
Madonna and Christ Child with Infant Saint John the Baptist and Three Angels,1485-01-01T00:00:00Z,Italian Renaissance painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Madonna%20and%20Christ%20Child%20with%20Infant%20Saint%20John%20the%20Baptist%20and%20Three%20Angels%20by%20Workshop%20of%20Domenico%20Ghirlandaio.jpg
Madonna and Christ Child with Infant Saint John the Baptist and Three Angels,1500-01-01T00:00:00Z,Italian Renaissance painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Madonna%20and%20Christ%20Child%20with%20Infant%20Saint%20John%20the%20Baptist%20and%20Three%20Angels%20by%20Workshop%20of%20Domenico%20Ghirlandaio.jpg
Saint Augustine,1470-01-01T00:00:00Z,Italian Renaissance painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20Augustine%20by%20Sano%20di%20Pietro.jpg
Saint Bernardino of Siena Preaching,1600-01-01T00:00:00Z,Italian Renaissance painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20Bernardino%20of%20Siena%20Preaching%20by%20Lo%20Scheggia.jpg
Saint Sebastian,1530-01-01T00:00:00Z,Italian Renaissance painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20Sebastian%20by%20Bacchiacca%20-%20BMA.jpg
Saint Sebastian,1540-01-01T00:00:00Z,Italian Renaissance painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20Sebastian%20by%20Bacchiacca%20-%20BMA.jpg
Seven Liberal Arts,1450-01-01T00:00:00Z,Italian Renaissance painting,allegory,http://commons.wikimedia.org/wiki/Special:FilePath/Seven%20Liberal%20Arts%20by%20Francesco%20Pesellino.jpg
Seven Virtues,1450-01-01T00:00:00Z,Italian Renaissance painting,allegory,http://commons.wikimedia.org/wiki/Special:FilePath/Seven%20Virtues%20by%20Francesco%20Pesellino.jpg
Journey of the Queen of Sheba,1460-01-01T00:00:00Z,Italian Renaissance painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Journey%20of%20the%20Queen%20of%20Sheba%20by%20Apollonio%20di%20Giovanni%20di%20Tommaso.jpg
Madonna and Child with St. John,1525-01-01T00:00:00Z,Italian Renaissance painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Bacchiacca%20-%20Madonna%20and%20Child%20with%20St.%20John%20the%20Baptist%20-%201975.72%20-%20Dallas%20Museum%20of%20Art.jpg
Madonna and Child with St. John,1525-01-01T00:00:00Z,Italian Renaissance painting,religious art,http://commons.wikimedia.org/wiki/Special:FilePath/Madonna%20and%20Child%20with%20St%20John%20-%20Bacchiacca%20%281525%29.jpg
Radha and Krishna in the boat of love,1750-01-01T00:00:00Z,Rajput painting,mythological painting,http://commons.wikimedia.org/wiki/Special:FilePath/Radha%20and%20Krishna%20in%20the%20boat%20of%20love%20-%20Google%20Art%20Project.jpg
Q22704425,1890-01-01T00:00:00Z,Romantic painting,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/El%20alba%C3%B1il%20herido%20-%20Rafael%20Romero%20de%20Torres.JPG
John and Elizabeth Jeffreys and Their Children,1730-01-01T00:00:00Z,English art,group portrait,http://commons.wikimedia.org/wiki/Special:FilePath/William%20Hogarth%20-%20John%20and%20Elizabeth%20Jeffreys%20and%20Their%20Children%20-%20Google%20Art%20Project.jpg
Portrait of Girolamo Savonarola,1498-01-01T00:00:00Z,Italian Renaissance painting,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Savonarola.jpg
Still life with oranges,1863-01-01T00:00:00Z,Romantic painting,still life,http://commons.wikimedia.org/wiki/Special:FilePath/Bodeg%C3%B3n%20de%20naranjas%20by%20Rafael%20Romero%20Barros.jpg
"Elizabeth Kerr, Marchioness of Lothian",1769-01-01T00:00:00Z,English art,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Elizabeth%20Kerr%20of%20Lothian%20%281745-1780%29%20by%20Joshua%20Reynolds.jpg
Over the husband's grave.,1801-01-01T00:00:00Z,Romantic painting,figurative art,http://commons.wikimedia.org/wiki/Special:FilePath/Anonymous%20Over%20the%20husband%27s%20grave.jpg
Over the husband's grave.,1801-01-01T00:00:00Z,Romantic painting,figurative art,http://commons.wikimedia.org/wiki/Special:FilePath/Nieznany%20malarz%20niemiecki%20-%20At%20Husband%27s%20Gave%20-%20M.Ob.2338%20-%20National%20Museum%20in%20Warsaw.jpg
Fiddler and a gypsy (Solace).,1851-01-01T00:00:00Z,Romantic painting,genre art,http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20Gallait%20-%20Fiddler%20and%20a%20Gypsy%20woman%20%28Consolation%29%20-%20M.Ob.503%20-%20National%20Museum%20in%20Warsaw.jpg
Study of an Italian woman,1876-01-01T00:00:00Z,Romantic painting,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Leon%20Wycz%C3%B3%C5%82kowski%20-%20Study%20of%20an%20Italian%20woman%20-%20MP%201355%20-%20National%20Museum%20in%20Warsaw.jpg
Study of an Italian woman,1876-01-01T00:00:00Z,Romantic painting,profile,http://commons.wikimedia.org/wiki/Special:FilePath/Leon%20Wycz%C3%B3%C5%82kowski%20-%20Study%20of%20an%20Italian%20woman%20-%20MP%201355%20-%20National%20Museum%20in%20Warsaw.jpg
Study of an Italian woman,1876-01-01T00:00:00Z,Romantic painting,portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Wycz%C3%B3%C5%82kowski%20Study%20of%20an%20Italian%20woman.jpg
